-0.082    0.410
-0.820    0.186
-0.444    0.113
-0.229    0.099
-0.163    0.105
 0.229    0.097
 0.448    0.085
 0.633    0.090
 0.701    0.113
 0.794    0.180










