-1.20225    0.15742
-0.898613    0.0683056
-0.700885    0.038835
-0.56469    0.0346044
-0.205959    0.0294811
0.0694178    0.032093
0.264995    0.0466384
0.525818    0.0467462
0.763962    0.0719718
0.755945    0.14782
