-0.127848    0.0587899
-0.114916    0.027432 
-0.207856    0.0217797
-0.0891559   0.0155986
0.00220914   0.0132152
0.0390665    0.0178538
0.110456     0.0225775
0.236464     0.0226352
0.257674     0.0358719
0.295072     0.0819189











