-0.123107   0.0556755
-0.00678331 0.0275739
-0.0347505  0.0163944
0.00987199  0.0131002
0.105969    0.0108521
0.160728    0.0100127
0.210399    0.0112559
0.276906    0.014309 
0.300342    0.0211401
0.259569    0.0436520


