   0.609    0.2260    0.2180   
   0.383   -0.0600    0.0620   
   0.131   -0.1080    0.0380   
  -0.131   -0.0620    0.0290   
  -0.383    0.1070    0.0370   
  -0.609    0.1040    0.1250   
   0.500   -0.0570    0.0570   
   0.259   -0.0970    0.0750   
   0.000    0.0670    0.0440   
  -0.259    0.0590    0.0700   
  -0.500   -0.0090    0.0620   
  -0.707    0.0090    0.0710   
  -0.766    0.3490    0.1990   
   0.080   -0.1900    0.0500   
