-0.0935708    0.0606201
-0.121689     0.0304829
-0.0447114    0.0178693
-0.0343928    0.0136344
0.0809941     0.0111772
0.129089      0.0104889
0.150541      0.012261 
0.257551      0.0154343
0.349116      0.0225894
0.340035      0.0478268












