   0.500   -0.0540    0.0500   
   0.259   -0.0170    0.0460   
   0.000    0.1580    0.0370   
  -0.259    0.1790    0.0650   
  -0.500    0.1060    0.0910   
  -0.707    0.2070    0.1000   
